"","test.id","cuisine"
"7979",23088,"mexican"
"7980",31468,"italian"
"7981",32381,"southern_us"
"7982",44835,"southern_us"
"7983",32368,"southern_us"
"7984",27208,"southern_us"
"7985",14242,"mexican"
"7986",19659,"chinese"
"7987",43094,"southern_us"
"7988",15760,"italian"
"7989",11814,"italian"
"7990",15262,"mexican"
"7991",21825,"southern_us"
"7992",39447,"southern_us"
"7993",18247,"mexican"
"7994",32682,"southern_us"
"7995",37504,"italian"
"7996",20319,"southern_us"
"7997",32522,"southern_us"
"7998",44455,"italian"
"7999",49148,"italian"
"8000",2114,"southern_us"
"8001",31361,"southern_us"
"8002",28348,"italian"
"8003",22226,"southern_us"
"8004",33911,"italian"
"8005",16916,"southern_us"
"8006",35988,"italian"
"8007",43563,"italian"
"8008",35964,"southern_us"
"8009",26651,"southern_us"
"8010",15924,"chinese"
"8011",48851,"southern_us"
"8012",23692,"southern_us"
"8013",44971,"mexican"
"8014",31673,"italian"
"8015",11741,"southern_us"
"8016",1087,"southern_us"
"8017",36591,"mexican"
"8018",24651,"chinese"
"8019",16791,"southern_us"
"8020",28578,"southern_us"
"8021",4537,"indian"
"8022",24876,"southern_us"
"8023",31584,"italian"
"8024",39456,"chinese"
"8025",39474,"italian"
"8026",11103,"mexican"
"8027",17650,"southern_us"
"8028",40495,"indian"
"8029",3434,"mexican"
"8030",10911,"mexican"
"8031",35249,"mexican"
"8032",8344,"southern_us"
"8033",47259,"southern_us"
"8034",42808,"mexican"
"8035",39649,"italian"
"8036",316,"southern_us"
"8037",43351,"southern_us"
"8038",32617,"southern_us"
"8039",27624,"chinese"
"8040",8796,"southern_us"
"8041",43592,"mexican"
"8042",45582,"southern_us"
"8043",31146,"italian"
"8044",22025,"southern_us"
"8045",33118,"chinese"
"8046",7641,"italian"
"8047",48678,"mexican"
"8048",36267,"southern_us"
"8049",29542,"southern_us"
"8050",15157,"indian"
"8051",14285,"southern_us"
"8052",40043,"italian"
"8053",3532,"italian"
"8054",16823,"southern_us"
"8055",4961,"italian"
"8056",27022,"southern_us"
"8057",41659,"mexican"
"8058",31690,"indian"
"8059",41702,"chinese"
"8060",13661,"italian"
"8061",8855,"southern_us"
"8062",30533,"italian"
"8063",30909,"italian"
"8064",47943,"southern_us"
"8065",45916,"southern_us"
"8066",33460,"southern_us"
"8067",35100,"southern_us"
"8068",31513,"italian"
"8069",15005,"mexican"
"8070",21308,"mexican"
"8071",14321,"italian"
"8072",719,"southern_us"
"8073",45509,"indian"
"8074",10308,"southern_us"
"8075",2071,"italian"
"8076",853,"southern_us"
"8077",30255,"italian"
"8078",47546,"italian"
"8079",13974,"southern_us"
"8080",11583,"italian"
"8081",36373,"mexican"
"8082",45398,"italian"
"8083",36622,"italian"
"8084",46510,"italian"
"8085",15712,"mexican"
"8086",36418,"chinese"
"8087",38314,"chinese"
"8088",27960,"italian"
"8089",14656,"indian"
"8090",3838,"southern_us"
"8091",18439,"southern_us"
"8092",15998,"southern_us"
"8093",31815,"mexican"
"8094",21879,"mexican"
"8095",40095,"chinese"
"8096",43972,"mexican"
"8097",23982,"italian"
"8098",23836,"southern_us"
"8099",46159,"chinese"
"8100",4302,"southern_us"
"8101",35145,"southern_us"
"8102",30222,"italian"
"8103",30560,"mexican"
"8104",19781,"southern_us"
"8105",16250,"southern_us"
"8106",32866,"southern_us"
"8107",31665,"indian"
"8108",47334,"southern_us"
"8109",34527,"mexican"
"8110",5760,"southern_us"
"8111",13027,"southern_us"
"8112",20855,"southern_us"
"8113",8816,"chinese"
"8114",45001,"italian"
"8115",9143,"southern_us"
"8116",19989,"italian"
"8117",42673,"southern_us"
"8118",30565,"southern_us"
"8119",26924,"southern_us"
"8120",22404,"southern_us"
"8121",4272,"italian"
"8122",2728,"italian"
"8123",26853,"southern_us"
"8124",20862,"chinese"
"8125",25107,"southern_us"
"8126",38168,"southern_us"
"8127",7053,"southern_us"
"8128",28624,"mexican"
"8129",7237,"southern_us"
"8130",18398,"southern_us"
"8131",46793,"southern_us"
"8132",31501,"southern_us"
"8133",20617,"italian"
"8134",28046,"chinese"
"8135",17167,"southern_us"
"8136",30370,"chinese"
"8137",31984,"southern_us"
"8138",25643,"italian"
"8139",6394,"chinese"
"8140",34282,"italian"
"8141",47658,"southern_us"
"8142",24087,"southern_us"
"8143",26732,"mexican"
"8144",29627,"mexican"
"8145",37412,"southern_us"
"8146",15435,"italian"
"8147",26066,"italian"
"8148",47869,"italian"
"8149",48059,"southern_us"
"8150",39577,"southern_us"
"8151",41509,"italian"
"8152",34606,"southern_us"
"8153",2021,"southern_us"
"8154",2532,"southern_us"
"8155",27724,"southern_us"
"8156",8754,"southern_us"
"8157",4301,"southern_us"
"8158",25137,"italian"
"8159",24483,"southern_us"
"8160",8566,"italian"
"8161",46526,"southern_us"
"8162",42148,"italian"
"8163",17663,"chinese"
"8164",25669,"southern_us"
"8165",4011,"mexican"
"8166",19432,"southern_us"
"8167",11439,"mexican"
"8168",1162,"mexican"
"8169",20953,"southern_us"
"8170",38796,"italian"
"8171",30043,"chinese"
"8172",36182,"southern_us"
"8173",33840,"southern_us"
"8174",43911,"southern_us"
"8175",5736,"southern_us"
"8176",17534,"southern_us"
"8177",51,"italian"
"8178",1032,"southern_us"
"8179",32889,"italian"
"8180",34487,"indian"
"8181",49264,"mexican"
"8182",5804,"southern_us"
"8183",9724,"chinese"
"8184",4112,"southern_us"
"8185",16786,"mexican"
"8186",2781,"southern_us"
"8187",5785,"mexican"
"8188",17249,"southern_us"
"8189",27894,"italian"
"8190",11444,"southern_us"
"8191",35396,"southern_us"
"8192",15083,"southern_us"
"8193",36320,"southern_us"
"8194",49475,"chinese"
"8195",32585,"chinese"
"8196",22474,"italian"
"8197",3014,"italian"
"8198",40396,"italian"
"8199",36634,"mexican"
"8200",18543,"chinese"
"8201",22089,"chinese"
"8202",33545,"southern_us"
"8203",29049,"southern_us"
"8204",9681,"italian"
"8205",31476,"chinese"
"8206",46081,"southern_us"
"8207",1293,"southern_us"
"8208",3830,"mexican"
"8209",49201,"chinese"
"8210",4236,"southern_us"
"8211",17185,"southern_us"
"8212",48757,"southern_us"
"8213",48277,"southern_us"
"8214",19192,"mexican"
"8215",23579,"chinese"
"8216",867,"southern_us"
"8217",919,"italian"
"8218",11704,"southern_us"
"8219",10939,"southern_us"
"8220",6397,"italian"
"8221",21926,"southern_us"
"8222",41831,"mexican"
"8223",29221,"italian"
"8224",15627,"italian"
"8225",24228,"mexican"
"8226",31854,"southern_us"
"8227",45533,"mexican"
"8228",24915,"chinese"
"8229",6750,"southern_us"
"8230",43562,"mexican"
"8231",37717,"southern_us"
"8232",8060,"italian"
"8233",27317,"mexican"
"8234",23501,"mexican"
"8235",22255,"italian"
"8236",27812,"southern_us"
"8237",31490,"indian"
"8238",43951,"chinese"
"8239",11407,"italian"
"8240",31821,"italian"
"8241",32173,"indian"
"8242",36050,"southern_us"
"8243",18967,"southern_us"
"8244",20530,"mexican"
"8245",21805,"southern_us"
"8246",28743,"mexican"
"8247",29386,"southern_us"
"8248",28475,"indian"
"8249",48106,"mexican"
"8250",14681,"southern_us"
"8251",49120,"southern_us"
"8252",27651,"mexican"
"8253",2803,"mexican"
"8254",27372,"italian"
"8255",25807,"chinese"
"8256",25050,"mexican"
"8257",35790,"southern_us"
"8258",42729,"mexican"
"8259",6419,"italian"
"8260",19723,"southern_us"
"8261",11569,"southern_us"
"8262",10002,"southern_us"
"8263",28748,"italian"
"8264",33729,"mexican"
"8265",6109,"chinese"
"8266",9245,"southern_us"
"8267",6013,"chinese"
"8268",4408,"southern_us"
"8269",3973,"southern_us"
"8270",5079,"italian"
"8271",43736,"southern_us"
"8272",43841,"southern_us"
"8273",17547,"mexican"
"8274",1014,"southern_us"
"8275",16213,"italian"
"8276",27984,"southern_us"
"8277",16158,"chinese"
"8278",13703,"italian"
"8279",7838,"southern_us"
"8280",40922,"chinese"
"8281",15497,"southern_us"
"8282",18323,"southern_us"
"8283",24432,"southern_us"
"8284",4125,"mexican"
"8285",47287,"mexican"
"8286",27909,"italian"
"8287",42533,"chinese"
"8288",41140,"italian"
"8289",12009,"southern_us"
"8290",24666,"southern_us"
"8291",9000,"italian"
"8292",33269,"italian"
"8293",35110,"italian"
"8294",14557,"italian"
"8295",1002,"italian"
"8296",3870,"southern_us"
"8297",44030,"southern_us"
"8298",4669,"italian"
"8299",18282,"chinese"
"8300",25388,"italian"
"8301",30918,"southern_us"
"8302",31096,"southern_us"
"8303",11806,"chinese"
"8304",35840,"italian"
"8305",29994,"southern_us"
"8306",16630,"mexican"
"8307",4862,"southern_us"
"8308",6376,"mexican"
"8309",21696,"italian"
"8310",2875,"chinese"
"8311",11132,"italian"
"8312",22506,"southern_us"
"8313",1397,"mexican"
"8314",17443,"italian"
"8315",21524,"southern_us"
"8316",29622,"mexican"
"8317",36085,"southern_us"
"8318",39557,"southern_us"
"8319",2648,"chinese"
"8320",40347,"southern_us"
"8321",38771,"southern_us"
"8322",44395,"mexican"
"8323",39038,"southern_us"
"8324",24321,"mexican"
"8325",47886,"southern_us"
"8326",15905,"mexican"
"8327",3533,"southern_us"
"8328",36315,"southern_us"
"8329",46414,"mexican"
"8330",29440,"southern_us"
"8331",4754,"chinese"
"8332",17729,"mexican"
"8333",42372,"chinese"
"8334",34214,"italian"
"8335",9500,"chinese"
"8336",25896,"chinese"
"8337",12995,"indian"
"8338",11756,"chinese"
"8339",22586,"italian"
"8340",32800,"southern_us"
"8341",10408,"mexican"
"8342",10572,"italian"
"8343",24046,"mexican"
"8344",30697,"italian"
"8345",46439,"chinese"
"8346",38885,"italian"
"8347",20199,"chinese"
"8348",45830,"southern_us"
"8349",10050,"mexican"
"8350",20936,"southern_us"
"8351",32765,"southern_us"
"8352",28668,"southern_us"
"8353",45215,"southern_us"
"8354",6217,"mexican"
"8355",40777,"mexican"
"8356",46472,"italian"
"8357",2281,"italian"
"8358",38572,"italian"
"8359",6585,"southern_us"
"8360",14684,"mexican"
"8361",9667,"italian"
"8362",14907,"southern_us"
"8363",8693,"italian"
"8364",18101,"italian"
"8365",21028,"indian"
"8366",18313,"southern_us"
"8367",9982,"southern_us"
"8368",6976,"southern_us"
"8369",40781,"chinese"
"8370",46741,"italian"
"8371",3444,"italian"
"8372",45802,"italian"
"8373",12432,"southern_us"
"8374",6856,"southern_us"
"8375",23581,"southern_us"
"8376",9211,"southern_us"
"8377",34069,"chinese"
"8378",22324,"southern_us"
"8379",26983,"southern_us"
"8380",35515,"italian"
"8381",19409,"southern_us"
"8382",9731,"italian"
"8383",39758,"southern_us"
"8384",42449,"southern_us"
"8385",22877,"chinese"
"8386",23264,"southern_us"
"8387",26064,"southern_us"
"8388",9606,"southern_us"
"8389",7595,"chinese"
"8390",10261,"southern_us"
"8391",24981,"chinese"
"8392",47183,"southern_us"
"8393",12375,"italian"
"8394",23489,"southern_us"
"8395",3309,"southern_us"
"8396",44269,"italian"
"8397",21212,"southern_us"
"8398",44846,"italian"
"8399",3875,"italian"
"8400",36756,"southern_us"
"8401",9086,"southern_us"
"8402",29308,"mexican"
"8403",19797,"southern_us"
"8404",21599,"italian"
"8405",36287,"southern_us"
"8406",27373,"chinese"
"8407",12132,"southern_us"
"8408",24708,"italian"
"8409",22669,"southern_us"
"8410",46213,"southern_us"
"8411",47599,"southern_us"
"8412",37858,"mexican"
"8413",46458,"southern_us"
"8414",34236,"southern_us"
"8415",7138,"italian"
"8416",4875,"southern_us"
"8417",24731,"southern_us"
"8418",11611,"southern_us"
"8419",20894,"southern_us"
"8420",12151,"southern_us"
"8421",49053,"southern_us"
"8422",43792,"southern_us"
"8423",6018,"southern_us"
"8424",42349,"southern_us"
"8425",29888,"italian"
"8426",30048,"southern_us"
"8427",8955,"southern_us"
"8428",5600,"italian"
"8429",31683,"southern_us"
"8430",20995,"southern_us"
"8431",24548,"chinese"
"8432",10270,"southern_us"
"8433",28782,"chinese"
"8434",13966,"southern_us"
"8435",44278,"southern_us"
"8436",40731,"italian"
"8437",19851,"indian"
"8438",12641,"southern_us"
"8439",17720,"southern_us"
"8440",37801,"chinese"
"8441",13693,"italian"
"8442",603,"italian"
"8443",8988,"mexican"
"8444",24909,"mexican"
"8445",43047,"southern_us"
"8446",11217,"chinese"
"8447",22969,"italian"
"8448",39295,"southern_us"
"8449",44185,"southern_us"
"8450",327,"indian"
"8451",12836,"indian"
"8452",11299,"southern_us"
"8453",34168,"southern_us"
"8454",15066,"southern_us"
"8455",13971,"italian"
"8456",20664,"italian"
"8457",49079,"southern_us"
"8458",6770,"southern_us"
"8459",37297,"southern_us"
"8460",44681,"italian"
"8461",25754,"southern_us"
"8462",28550,"southern_us"
"8463",29004,"southern_us"
"8464",49518,"southern_us"
"8465",46998,"chinese"
"8466",4823,"southern_us"
"8467",15740,"southern_us"
"8468",49054,"southern_us"
"8469",19638,"southern_us"
"8470",43786,"southern_us"
"8471",10856,"mexican"
"8472",3192,"mexican"
"8473",1796,"southern_us"
"8474",236,"indian"
"8475",37505,"mexican"
"8476",21677,"southern_us"
"8477",38126,"southern_us"
"8478",20081,"chinese"
"8479",10068,"southern_us"
"8480",27020,"italian"
"8481",40715,"southern_us"
"8482",4271,"southern_us"
"8483",17579,"italian"
"8484",27270,"southern_us"
"8485",28267,"southern_us"
"8486",27677,"southern_us"
"8487",32604,"southern_us"
"8488",37138,"southern_us"
"8489",6294,"southern_us"
"8490",32315,"southern_us"
"8491",41792,"mexican"
"8492",16595,"chinese"
"8493",34078,"chinese"
"8494",13794,"mexican"
"8495",48213,"mexican"
"8496",31810,"southern_us"
"8497",9232,"italian"
"8498",20850,"mexican"
"8499",16448,"italian"
"8500",17795,"southern_us"
"8501",30674,"southern_us"
"8502",29811,"italian"
"8503",33646,"southern_us"
"8504",10369,"southern_us"
"8505",35048,"italian"
"8506",46730,"chinese"
"8507",11477,"italian"
"8508",5846,"southern_us"
"8509",24667,"southern_us"
"8510",22900,"mexican"
"8511",9423,"mexican"
"8512",42347,"southern_us"
"8513",10922,"southern_us"
"8514",15777,"chinese"
"8515",1195,"italian"
"8516",29279,"southern_us"
"8517",17614,"italian"
"8518",21031,"southern_us"
"8519",9019,"southern_us"
"8520",8853,"italian"
"8521",27544,"mexican"
"8522",4608,"mexican"
"8523",2769,"southern_us"
"8524",10110,"southern_us"
"8525",31823,"southern_us"
"8526",26227,"mexican"
"8527",24508,"chinese"
"8528",43947,"chinese"
"8529",47277,"mexican"
"8530",22220,"italian"
"8531",33214,"chinese"
"8532",33312,"italian"
"8533",7928,"southern_us"
"8534",32869,"southern_us"
"8535",42076,"southern_us"
"8536",36891,"italian"
"8537",30152,"chinese"
"8538",313,"southern_us"
"8539",47091,"chinese"
"8540",14514,"southern_us"
"8541",18235,"southern_us"
"8542",26042,"southern_us"
"8543",35038,"italian"
"8544",13978,"southern_us"
"8545",47002,"chinese"
"8546",21094,"southern_us"
"8547",13017,"southern_us"
"8548",16372,"chinese"
"8549",31550,"southern_us"
"8550",370,"italian"
"8551",23916,"southern_us"
"8552",16521,"southern_us"
"8553",22802,"southern_us"
"8554",16357,"italian"
"8555",21960,"southern_us"
"8556",13401,"southern_us"
"8557",46443,"southern_us"
"8558",28013,"italian"
"8559",47479,"mexican"
"8560",28441,"italian"
"8561",48359,"chinese"
"8562",4193,"chinese"
"8563",10128,"italian"
"8564",31943,"southern_us"
"8565",22214,"southern_us"
"8566",19154,"southern_us"
"8567",40075,"italian"
"8568",28502,"italian"
"8569",26138,"southern_us"
"8570",43438,"southern_us"
"8571",2242,"southern_us"
"8572",26504,"southern_us"
"8573",39388,"chinese"
"8574",30011,"mexican"
"8575",21840,"southern_us"
"8576",46986,"italian"
"8577",47365,"chinese"
"8578",16845,"southern_us"
"8579",14543,"indian"
"8580",26612,"southern_us"
"8581",24167,"southern_us"
"8582",16540,"chinese"
"8583",11760,"southern_us"
"8584",27205,"mexican"
"8585",27053,"southern_us"
"8586",11126,"southern_us"
"8587",4673,"italian"
"8588",6873,"southern_us"
"8589",6924,"mexican"
"8590",1156,"chinese"
"8591",35065,"southern_us"
"8592",25018,"chinese"
"8593",2013,"southern_us"
"8594",41180,"italian"
"8595",133,"mexican"
"8596",15558,"chinese"
"8597",25721,"mexican"
"8598",36543,"southern_us"
"8599",4381,"chinese"
"8600",12857,"italian"
"8601",43016,"indian"
"8602",44901,"chinese"
"8603",47981,"italian"
"8604",17942,"southern_us"
"8605",10158,"italian"
"8606",11575,"southern_us"
"8607",2784,"italian"
"8608",229,"italian"
"8609",3330,"southern_us"
"8610",8096,"southern_us"
"8611",10475,"italian"
"8612",28164,"southern_us"
"8613",40324,"chinese"
"8614",35644,"italian"
"8615",12882,"southern_us"
"8616",36403,"mexican"
"8617",31482,"southern_us"
"8618",19854,"italian"
"8619",34136,"mexican"
"8620",26289,"italian"
"8621",24955,"southern_us"
"8622",3785,"indian"
"8623",42392,"italian"
"8624",40628,"mexican"
"8625",4253,"southern_us"
"8626",19562,"italian"
"8627",1189,"italian"
"8628",27870,"italian"
"8629",339,"southern_us"
"8630",36589,"italian"
"8631",519,"chinese"
"8632",26577,"southern_us"
"8633",9258,"italian"
"8634",18690,"southern_us"
"8635",41665,"southern_us"
"8636",4485,"mexican"
"8637",6221,"southern_us"
"8638",8131,"italian"
"8639",27672,"italian"
"8640",13033,"southern_us"
"8641",34580,"chinese"
"8642",30508,"chinese"
"8643",38865,"mexican"
"8644",47149,"italian"
"8645",24924,"southern_us"
"8646",38795,"mexican"
"8647",44825,"chinese"
"8648",36855,"southern_us"
"8649",48305,"southern_us"
"8650",19482,"italian"
"8651",8935,"southern_us"
"8652",37946,"italian"
"8653",13755,"southern_us"
"8654",47007,"italian"
"8655",34742,"chinese"
"8656",8527,"southern_us"
"8657",19206,"italian"
"8658",25799,"chinese"
"8659",26985,"italian"
"8660",49104,"southern_us"
"8661",47871,"italian"
"8662",45767,"southern_us"
"8663",42406,"southern_us"
"8664",39016,"mexican"
"8665",32666,"chinese"
"8666",47848,"southern_us"
"8667",23698,"italian"
"8668",21671,"southern_us"
"8669",9897,"southern_us"
"8670",5454,"southern_us"
"8671",45957,"italian"
"8672",41165,"southern_us"
"8673",4571,"southern_us"
"8674",29052,"mexican"
"8675",26740,"southern_us"
"8676",12496,"southern_us"
"8677",28878,"italian"
"8678",45139,"italian"
"8679",256,"italian"
"8680",5311,"italian"
"8681",32114,"southern_us"
"8682",36869,"southern_us"
"8683",39652,"italian"
"8684",25933,"southern_us"
"8685",38099,"chinese"
"8686",38369,"southern_us"
"8687",22489,"italian"
"8688",11365,"indian"
"8689",48544,"southern_us"
"8690",22670,"southern_us"
"8691",1218,"chinese"
"8692",39519,"italian"
"8693",8839,"southern_us"
"8694",36245,"mexican"
"8695",14797,"mexican"
"8696",5268,"italian"
"8697",10358,"italian"
"8698",10036,"chinese"
"8699",37307,"mexican"
"8700",40597,"mexican"
"8701",29688,"mexican"
"8702",19783,"southern_us"
"8703",423,"southern_us"
"8704",27353,"chinese"
"8705",19759,"chinese"
"8706",10429,"southern_us"
"8707",45689,"italian"
"8708",1169,"mexican"
"8709",34243,"southern_us"
"8710",32838,"southern_us"
"8711",48853,"southern_us"
"8712",45757,"italian"
"8713",27531,"italian"
"8714",32236,"italian"
"8715",34638,"chinese"
"8716",47946,"southern_us"
"8717",30598,"southern_us"
"8718",1749,"chinese"
"8719",21939,"italian"
"8720",30875,"southern_us"
"8721",42792,"southern_us"
"8722",12380,"southern_us"
"8723",48403,"chinese"
"8724",34186,"southern_us"
"8725",15900,"southern_us"
"8726",38907,"mexican"
"8727",35447,"southern_us"
"8728",31842,"southern_us"
"8729",33953,"southern_us"
"8730",20569,"italian"
"8731",29822,"italian"
"8732",584,"southern_us"
"8733",24004,"mexican"
"8734",43265,"italian"
"8735",29251,"italian"
"8736",33798,"italian"
"8737",21312,"italian"
"8738",3739,"chinese"
"8739",24748,"mexican"
"8740",25311,"southern_us"
"8741",43715,"chinese"
"8742",21934,"italian"
"8743",20538,"mexican"
"8744",48840,"southern_us"
"8745",6586,"chinese"
"8746",37771,"southern_us"
"8747",6112,"southern_us"
"8748",47944,"italian"
"8749",38275,"italian"
"8750",28126,"italian"
"8751",22422,"indian"
"8752",5305,"southern_us"
"8753",35772,"italian"
"8754",5341,"southern_us"
"8755",49491,"southern_us"
"8756",743,"chinese"
"8757",26558,"southern_us"
"8758",13925,"southern_us"
"8759",41764,"mexican"
"8760",36120,"southern_us"
"8761",6952,"southern_us"
"8762",40620,"southern_us"
"8763",17124,"chinese"
"8764",23444,"indian"
"8765",1977,"italian"
"8766",13417,"southern_us"
"8767",42123,"chinese"
"8768",45457,"mexican"
"8769",1655,"southern_us"
"8770",33346,"southern_us"
"8771",26981,"southern_us"
"8772",3067,"italian"
"8773",25273,"southern_us"
"8774",16897,"southern_us"
"8775",10284,"mexican"
"8776",45324,"southern_us"
"8777",33733,"southern_us"
"8778",33326,"southern_us"
"8779",39337,"southern_us"
"8780",13674,"mexican"
"8781",3726,"italian"
"8782",4501,"southern_us"
"8783",48437,"southern_us"
"8784",22443,"southern_us"
"8785",38069,"southern_us"
"8786",37740,"mexican"
"8787",26973,"southern_us"
"8788",33399,"mexican"
"8789",9358,"chinese"
"8790",24784,"southern_us"
"8791",46043,"southern_us"
"8792",21798,"mexican"
"8793",13422,"southern_us"
"8794",33081,"italian"
"8795",48878,"chinese"
"8796",11370,"southern_us"
"8797",30817,"italian"
"8798",28004,"indian"
"8799",18349,"southern_us"
"8800",9561,"italian"
"8801",36933,"chinese"
"8802",8157,"chinese"
"8803",22382,"southern_us"
"8804",25500,"italian"
"8805",39490,"southern_us"
"8806",18710,"southern_us"
"8807",35004,"mexican"
"8808",17719,"southern_us"
"8809",19256,"southern_us"
"8810",48264,"southern_us"
"8811",52,"chinese"
"8812",43628,"italian"
"8813",41707,"mexican"
"8814",29524,"chinese"
"8815",23716,"italian"
"8816",6355,"southern_us"
"8817",16054,"mexican"
"8818",39766,"southern_us"
"8819",44868,"italian"
"8820",46752,"southern_us"
"8821",8413,"italian"
"8822",49260,"indian"
"8823",45751,"southern_us"
"8824",34634,"italian"
"8825",2405,"southern_us"
"8826",48092,"chinese"
"8827",9995,"italian"
"8828",3165,"italian"
"8829",19395,"chinese"
"8830",9715,"italian"
"8831",41697,"chinese"
"8832",20053,"southern_us"
"8833",38879,"chinese"
"8834",30008,"southern_us"
"8835",12349,"southern_us"
"8836",16217,"mexican"
"8837",36621,"mexican"
"8838",40661,"southern_us"
"8839",48599,"italian"
"8840",22501,"mexican"
"8841",2192,"mexican"
"8842",35798,"italian"
"8843",46899,"mexican"
"8844",520,"chinese"
"8845",43283,"chinese"
"8846",20397,"italian"
"8847",10162,"chinese"
"8848",24135,"southern_us"
"8849",17849,"southern_us"
"8850",37654,"southern_us"
"8851",26158,"chinese"
"8852",5428,"southern_us"
"8853",18673,"southern_us"
"8854",34525,"southern_us"
"8855",17364,"italian"
"8856",33684,"southern_us"
"8857",9802,"italian"
"8858",24240,"italian"
"8859",11809,"italian"
"8860",41184,"southern_us"
"8861",23188,"southern_us"
"8862",31228,"mexican"
"8863",6443,"mexican"
"8864",1231,"southern_us"
"8865",10733,"southern_us"
"8866",40737,"southern_us"
"8867",35499,"chinese"
"8868",8318,"southern_us"
"8869",47684,"chinese"
"8870",15563,"italian"
"8871",7349,"southern_us"
"8872",48592,"italian"
"8873",47078,"mexican"
"8874",18835,"southern_us"
"8875",6332,"southern_us"
"8876",16661,"southern_us"
"8877",10943,"southern_us"
"8878",46362,"italian"
"8879",38598,"mexican"
"8880",42888,"mexican"
"8881",24256,"southern_us"
"8882",44570,"chinese"
"8883",29791,"mexican"
"8884",24175,"mexican"
"8885",36713,"mexican"
"8886",40644,"chinese"
"8887",28655,"chinese"
"8888",2848,"southern_us"
"8889",34162,"southern_us"
"8890",26633,"southern_us"
"8891",43273,"mexican"
"8892",48550,"southern_us"
"8893",37308,"mexican"
"8894",19005,"southern_us"
"8895",1921,"southern_us"
"8896",8472,"southern_us"
"8897",44040,"southern_us"
"8898",12770,"italian"
"8899",11145,"southern_us"
"8900",6660,"southern_us"
"8901",20760,"southern_us"
"8902",42642,"chinese"
"8903",4662,"southern_us"
"8904",26597,"southern_us"
"8905",39988,"southern_us"
"8906",44052,"chinese"
"8907",15811,"southern_us"
"8908",46315,"southern_us"
"8909",5398,"southern_us"
"8910",40009,"mexican"
"8911",15089,"mexican"
"8912",28628,"chinese"
"8913",39013,"southern_us"
"8914",1963,"southern_us"
"8915",8842,"italian"
"8916",31195,"italian"
"8917",37598,"mexican"
"8918",24539,"southern_us"
"8919",39305,"mexican"
"8920",23465,"mexican"
"8921",36550,"italian"
"8922",33725,"southern_us"
"8923",29517,"southern_us"
"8924",11675,"southern_us"
"8925",23852,"chinese"
"8926",42909,"southern_us"
"8927",37054,"southern_us"
"8928",12000,"mexican"
"8929",9166,"italian"
"8930",47048,"southern_us"
"8931",22116,"southern_us"
"8932",45240,"southern_us"
"8933",33943,"southern_us"
"8934",15308,"southern_us"
"8935",38756,"southern_us"
"8936",32704,"southern_us"
"8937",29469,"chinese"
"8938",47877,"italian"
"8939",48756,"mexican"
"8940",21975,"southern_us"
"8941",29429,"southern_us"
"8942",20881,"mexican"
"8943",47414,"southern_us"
"8944",9345,"southern_us"
"8945",47011,"southern_us"
"8946",27112,"italian"
"8947",20402,"italian"
"8948",45341,"southern_us"
"8949",32670,"chinese"
"8950",41698,"italian"
"8951",19857,"mexican"
"8952",42417,"southern_us"
"8953",32254,"chinese"
"8954",2942,"southern_us"
"8955",46855,"italian"
"8956",20696,"italian"
"8957",48300,"mexican"
"8958",192,"southern_us"
"8959",32018,"southern_us"
"8960",36695,"mexican"
"8961",48964,"southern_us"
"8962",12766,"southern_us"
"8963",42491,"southern_us"
"8964",38537,"southern_us"
"8965",22752,"southern_us"
"8966",13104,"southern_us"
"8967",24203,"southern_us"
"8968",38935,"italian"
"8969",805,"mexican"
"8970",3417,"italian"
"8971",10861,"mexican"
"8972",26640,"southern_us"
"8973",45720,"chinese"
"8974",49419,"southern_us"
"8975",40352,"southern_us"
"8976",23447,"southern_us"
"8977",35394,"southern_us"
"8978",10875,"southern_us"
"8979",33773,"southern_us"
"8980",1539,"mexican"
"8981",27817,"southern_us"
"8982",12418,"chinese"
"8983",37243,"italian"
"8984",42127,"southern_us"
"8985",12905,"southern_us"
"8986",43889,"southern_us"
"8987",45671,"italian"
"8988",9885,"southern_us"
"8989",16313,"chinese"
"8990",29862,"indian"
"8991",11076,"southern_us"
"8992",14205,"italian"
"8993",160,"italian"
"8994",25777,"italian"
"8995",11522,"italian"
"8996",27860,"southern_us"
"8997",15442,"chinese"
"8998",21682,"southern_us"
"8999",47530,"southern_us"
"9000",10462,"southern_us"
"9001",19447,"italian"
"9002",32509,"chinese"
"9003",13777,"mexican"
"9004",46566,"italian"
"9005",12818,"southern_us"
"9006",6901,"southern_us"
"9007",8420,"southern_us"
"9008",18262,"italian"
"9009",26488,"italian"
"9010",40225,"chinese"
"9011",24543,"southern_us"
"9012",38946,"southern_us"
"9013",48842,"italian"
"9014",2245,"southern_us"
"9015",28820,"italian"
"9016",26076,"chinese"
"9017",21408,"chinese"
"9018",43137,"italian"
"9019",16077,"southern_us"
"9020",6136,"italian"
"9021",26797,"italian"
"9022",22232,"southern_us"
"9023",32513,"chinese"
"9024",46573,"italian"
"9025",23417,"chinese"
"9026",28077,"italian"
"9027",48348,"chinese"
"9028",14165,"southern_us"
"9029",34531,"mexican"
"9030",48014,"southern_us"
"9031",45409,"mexican"
"9032",29847,"chinese"
"9033",29100,"southern_us"
"9034",47637,"chinese"
"9035",25472,"italian"
"9036",34066,"mexican"
"9037",23038,"italian"
"9038",5813,"chinese"
